operation_id,timestamp,conteneur_id,type_operation,zone,engin,duree_minutes,operateur,urgence,erreur,completed
OP011786,2026-03-24 11:03:04.845209,CONT002120,DEBARQUEMENT_CAMION,ZONE_A_STOCKAGE,TRACTEUR_01,13.6,OPE002,True,False,True
OP011787,2026-03-24 11:18:44.990855,CONT004141,INSPECTION_DOUANE,ZONE_B_STOCKAGE,PORTIQUE_03,82.1,OPE002,False,False,True
OP011788,2026-03-24 16:00:56.901352,CONT003706,CHARGEMENT_CAMION,AIRE_REGROUPEMENT,GERBEUR_03,22.2,OPE015,False,False,True
OP011789,2026-03-24 07:50:22.474730,CONT000494,CHARGEMENT_CAMION,QUAI_1_FERROVIAIRE,GERBEUR_05,35.2,OPE016,True,False,True
OP011790,2026-03-24 13:57:05.882432,CONT004981,INSPECTION_DOUANE,QUAI_1_FERROVIAIRE,PORTIQUE_02,15.6,OPE012,False,False,True
OP011791,2026-03-24 12:46:30.825910,CONT000546,CHARGEMENT_CAMION,QUAI_3_FLUVIAL,GERBEUR_07,37.5,OPE001,False,False,True
OP011792,2026-03-24 21:25:36.235849,CONT001428,CHARGEMENT_CAMION,AIRE_DECONSOLIDATION,TRACTEUR_06,21.5,OPE012,False,False,True
OP011793,2026-03-24 12:13:35.175453,CONT000276,TRANSFERT_ZONE,QUAI_3_FLUVIAL,TRACTEUR_07,10.6,OPE022,False,False,True
OP011794,2026-03-24 16:12:34.378483,CONT001924,DEBARQUEMENT_TRAIN,ZONE_C_DANGEREUX,GERBEUR_07,49.2,OPE011,False,False,True
OP011795,2026-03-24 06:53:37.236951,CONT002756,TRANSFERT_ZONE,QUAI_3_FLUVIAL,PORTIQUE_03,14.5,OPE017,False,False,True
OP011796,2026-03-24 15:36:51.955814,CONT001067,TRANSFERT_ZONE,ZONE_B_STOCKAGE,PORTIQUE_02,7.2,OPE010,False,False,True
OP011797,2026-03-24 10:57:40.425682,CONT002972,DEBARQUEMENT_TRAIN,ZONE_B_STOCKAGE,GERBEUR_01,53.9,OPE014,False,False,True
OP011798,2026-03-24 15:54:40.767206,CONT002967,DEBARQUEMENT_TRAIN,QUAI_2_ROUTIER,GERBEUR_09,31.4,OPE006,False,False,True
OP011799,2026-03-24 13:42:57.474390,CONT001028,DEBARQUEMENT_TRAIN,AIRE_REGROUPEMENT,GERBEUR_10,21.0,OPE015,False,False,True
OP011800,2026-03-24 07:10:28.940102,CONT004343,DEBARQUEMENT_CAMION,QUAI_3_FLUVIAL,PORTIQUE_04,26.3,OPE024,False,False,True
OP011801,2026-03-24 16:02:52.776108,CONT002639,CHARGEMENT_CAMION,ZONE_A_STOCKAGE,TRACTEUR_07,25.2,OPE001,False,False,True
OP011802,2026-03-24 06:11:38.288420,CONT003419,CHARGEMENT_CAMION,AIRE_REGROUPEMENT,TRACTEUR_03,34.3,OPE021,False,False,True
OP011803,2026-03-24 14:35:06.493370,CONT003651,DEBARQUEMENT_TRAIN,QUAI_2_ROUTIER,TRACTEUR_03,41.5,OPE009,True,False,True
OP011804,2026-03-24 06:00:00.364777,CONT001947,DEBARQUEMENT_CAMION,AIRE_DECONSOLIDATION,PORTIQUE_03,11.6,OPE011,False,False,True
OP011805,2026-03-24 08:37:04.301101,CONT002954,CHARGEMENT_CAMION,AIRE_REGROUPEMENT,TRACTEUR_03,19.8,OPE014,False,False,True
OP011806,2026-03-24 16:05:09.014568,CONT003263,TRANSFERT_ZONE,QUAI_3_FLUVIAL,TRACTEUR_01,17.2,OPE012,False,False,True
OP011807,2026-03-24 18:36:00.669876,CONT001159,DEBARQUEMENT_TRAIN,ZONE_B_STOCKAGE,PORTIQUE_04,49.9,OPE002,False,False,True
OP011808,2026-03-24 09:54:32.580892,CONT000648,TRANSFERT_ZONE,ZONE_A_STOCKAGE,GERBEUR_10,15.3,OPE002,False,False,True
OP011809,2026-03-24 19:30:21.490366,CONT004098,INSPECTION_DOUANE,ZONE_C_DANGEREUX,GERBEUR_05,61.8,OPE020,False,False,True
OP011810,2026-03-24 12:47:28.633790,CONT000627,DEBARQUEMENT_TRAIN,ZONE_B_STOCKAGE,TRACTEUR_04,12.3,OPE013,False,False,True
OP011811,2026-03-24 22:00:00.285942,CONT004375,DEBARQUEMENT_TRAIN,AIRE_DECONSOLIDATION,TRACTEUR_02,47.7,OPE019,False,False,True
OP011812,2026-03-24 17:56:56.670273,CONT002816,DEBARQUEMENT_TRAIN,AIRE_DECONSOLIDATION,GERBEUR_07,34.9,OPE013,False,False,True
OP011813,2026-03-24 18:30:01.760456,CONT004973,INSPECTION_DOUANE,ZONE_C_DANGEREUX,GERBEUR_07,90.1,OPE022,False,False,True
OP011814,2026-03-24 16:51:03.022146,CONT002054,INSPECTION_DOUANE,AIRE_REGROUPEMENT,PORTIQUE_01,52.6,OPE002,False,True,True
OP011815,2026-03-24 12:40:08.246659,CONT004330,TRANSFERT_ZONE,QUAI_1_FERROVIAIRE,GERBEUR_05,25.2,OPE016,False,False,True
OP011816,2026-03-24 12:32:23.563352,CONT001939,INSPECTION_DOUANE,AIRE_DECONSOLIDATION,PORTIQUE_01,45.2,OPE020,False,False,True
OP011817,2026-03-24 20:52:12.524831,CONT001567,DEBARQUEMENT_TRAIN,QUAI_3_FLUVIAL,GERBEUR_09,36.0,OPE014,False,False,True
OP011818,2026-03-24 17:59:29.654719,CONT003619,DEBARQUEMENT_CAMION,ZONE_C_DANGEREUX,GERBEUR_08,28.4,OPE012,False,False,True
OP011819,2026-03-24 15:48:22.000498,CONT001945,INSPECTION_DOUANE,ZONE_B_STOCKAGE,GERBEUR_11,66.3,OPE009,False,False,True
OP011820,2026-03-24 15:29:30.945122,CONT004204,CHARGEMENT_CAMION,ZONE_C_DANGEREUX,GERBEUR_04,20.5,OPE018,False,False,True
OP011821,2026-03-24 17:10:33.911213,CONT001304,DEBARQUEMENT_CAMION,ZONE_B_STOCKAGE,GERBEUR_04,17.6,OPE022,False,False,True
OP011822,2026-03-24 20:00:19.536560,CONT004534,DEBARQUEMENT_CAMION,ZONE_C_DANGEREUX,GERBEUR_05,20.0,OPE010,False,False,True
OP011823,2026-03-24 11:41:37.996499,CONT001184,DEBARQUEMENT_TRAIN,ZONE_A_STOCKAGE,GERBEUR_06,49.7,OPE012,False,False,True
OP011824,2026-03-24 11:47:55.226173,CONT001238,TRANSFERT_ZONE,QUAI_2_ROUTIER,PORTIQUE_01,11.6,OPE014,False,False,True
OP011825,2026-03-24 09:13:54.293652,CONT003581,CHARGEMENT_CAMION,QUAI_1_FERROVIAIRE,GERBEUR_09,30.5,OPE008,False,False,True
OP011826,2026-03-24 13:15:16.348204,CONT003186,CHARGEMENT_CAMION,AIRE_REGROUPEMENT,TRACTEUR_03,18.0,OPE020,False,True,True
OP011827,2026-03-24 14:52:57.331866,CONT000461,INSPECTION_DOUANE,AIRE_DECONSOLIDATION,GERBEUR_07,55.3,OPE019,False,False,True
OP011828,2026-03-24 12:44:46.335340,CONT000992,TRANSFERT_ZONE,QUAI_2_ROUTIER,TRACTEUR_03,12.4,OPE020,False,False,True
OP011829,2026-03-24 13:20:08.014219,CONT003552,DECONSOLIDATION,AIRE_REGROUPEMENT,GERBEUR_02,121.4,OPE020,False,False,True
OP011830,2026-03-24 19:19:56.077731,CONT004499,DEBARQUEMENT_TRAIN,AIRE_REGROUPEMENT,GERBEUR_05,31.9,OPE004,False,False,True
OP011831,2026-03-24 18:33:23.906263,CONT003704,REGROUPEMENT,ZONE_C_DANGEREUX,TRACTEUR_05,69.4,OPE019,False,False,True
OP011832,2026-03-24 14:00:24.465574,CONT002270,REGROUPEMENT,ZONE_C_DANGEREUX,GERBEUR_01,73.3,OPE020,False,False,True
OP011833,2026-03-24 19:40:23.867392,CONT001633,INSPECTION_DOUANE,QUAI_1_FERROVIAIRE,TRACTEUR_03,102.2,OPE013,False,False,True
OP011834,2026-03-24 14:47:48.261589,CONT002012,DECONSOLIDATION,QUAI_1_FERROVIAIRE,GERBEUR_02,132.9,OPE023,False,False,True
OP011835,2026-03-24 14:03:18.262590,CONT002992,CHARGEMENT_CAMION,AIRE_REGROUPEMENT,GERBEUR_01,14.5,OPE021,False,False,True
OP011836,2026-03-24 09:34:14.286557,CONT003506,DECONSOLIDATION,QUAI_2_ROUTIER,TRACTEUR_01,100.5,OPE012,False,False,True
OP011837,2026-03-24 20:06:30.097888,CONT001738,CHARGEMENT_CAMION,QUAI_2_ROUTIER,TRACTEUR_01,5.0,OPE009,False,False,True
OP011838,2026-03-24 14:24:51.310897,CONT000657,DEBARQUEMENT_TRAIN,QUAI_2_ROUTIER,GERBEUR_07,49.3,OPE024,False,False,True
OP011839,2026-03-24 14:09:46.508233,CONT004819,DEBARQUEMENT_CAMION,QUAI_2_ROUTIER,PORTIQUE_02,23.0,OPE005,False,False,True
OP011840,2026-03-24 15:09:52.610046,CONT003470,REGROUPEMENT,ZONE_A_STOCKAGE,TRACTEUR_07,104.0,OPE010,False,False,True
OP011841,2026-03-24 15:45:32.087309,CONT000619,DEBARQUEMENT_CAMION,ZONE_A_STOCKAGE,GERBEUR_12,19.9,OPE002,False,False,True
OP011842,2026-03-24 11:20:32.512878,CONT000585,TRANSFERT_ZONE,QUAI_3_FLUVIAL,GERBEUR_02,16.2,OPE021,False,False,True
OP011843,2026-03-24 12:37:50.778703,CONT004112,DEBARQUEMENT_CAMION,AIRE_REGROUPEMENT,TRACTEUR_07,30.6,OPE009,False,False,True
OP011844,2026-03-24 15:32:04.926913,CONT002630,DEBARQUEMENT_CAMION,QUAI_3_FLUVIAL,GERBEUR_07,19.4,OPE017,False,False,True
OP011845,2026-03-24 15:03:39.170743,CONT001231,DEBARQUEMENT_TRAIN,QUAI_1_FERROVIAIRE,TRACTEUR_05,60.2,OPE001,False,False,True
OP011846,2026-03-24 16:58:47.084405,CONT003781,REGROUPEMENT,ZONE_B_STOCKAGE,PORTIQUE_01,84.7,OPE009,False,False,True
OP011847,2026-03-24 14:23:34.550817,CONT004647,TRANSFERT_ZONE,ZONE_B_STOCKAGE,TRACTEUR_01,14.7,OPE022,False,False,True
OP011848,2026-03-24 19:09:21.223219,CONT001998,TRANSFERT_ZONE,QUAI_2_ROUTIER,TRACTEUR_07,17.6,OPE024,False,False,True
OP011849,2026-03-24 13:07:49.014397,CONT001535,DEBARQUEMENT_CAMION,ZONE_A_STOCKAGE,TRACTEUR_03,20.9,OPE001,False,False,True
OP011850,2026-03-24 15:36:58.912026,CONT002286,DEBARQUEMENT_TRAIN,QUAI_1_FERROVIAIRE,PORTIQUE_04,60.6,OPE022,False,False,True
OP011851,2026-03-24 18:08:54.267656,CONT001807,TRANSFERT_ZONE,QUAI_3_FLUVIAL,GERBEUR_07,20.6,OPE005,False,False,True
OP011852,2026-03-24 06:37:29.356719,CONT000950,INSPECTION_DOUANE,QUAI_1_FERROVIAIRE,GERBEUR_06,20.7,OPE012,False,False,True
OP011853,2026-03-24 11:41:51.769489,CONT001818,DEBARQUEMENT_TRAIN,AIRE_DECONSOLIDATION,TRACTEUR_05,36.9,OPE022,False,False,True
OP011854,2026-03-24 08:04:51.613279,CONT003768,CHARGEMENT_CAMION,QUAI_3_FLUVIAL,GERBEUR_06,20.1,OPE002,False,False,True
OP011855,2026-03-24 10:40:40.907462,CONT003581,CHARGEMENT_CAMION,QUAI_3_FLUVIAL,GERBEUR_01,18.9,OPE020,False,False,True
OP011856,2026-03-24 06:00:00.800016,CONT000571,DEBARQUEMENT_TRAIN,AIRE_REGROUPEMENT,GERBEUR_04,59.1,OPE017,False,False,True
OP011857,2026-03-24 18:35:40.152683,CONT000051,DEBARQUEMENT_TRAIN,QUAI_1_FERROVIAIRE,GERBEUR_03,42.5,OPE022,False,False,True
OP011858,2026-03-24 13:25:34.092581,CONT002955,DEBARQUEMENT_TRAIN,QUAI_2_ROUTIER,TRACTEUR_06,48.3,OPE004,False,False,True
OP011859,2026-03-24 13:23:12.283104,CONT003987,DEBARQUEMENT_CAMION,ZONE_B_STOCKAGE,GERBEUR_04,19.4,OPE004,False,False,True
OP011860,2026-03-24 17:58:24.057713,CONT004429,TRANSFERT_ZONE,ZONE_C_DANGEREUX,GERBEUR_04,12.0,OPE007,False,False,True
OP011861,2026-03-24 22:00:00.952528,CONT001943,TRANSFERT_ZONE,ZONE_B_STOCKAGE,GERBEUR_05,8.5,OPE023,False,False,True
OP011862,2026-03-24 11:19:29.846848,CONT004468,CHARGEMENT_CAMION,QUAI_3_FLUVIAL,PORTIQUE_01,21.6,OPE008,False,False,True
OP011863,2026-03-24 12:52:11.047693,CONT001693,DEBARQUEMENT_CAMION,AIRE_DECONSOLIDATION,GERBEUR_01,15.7,OPE002,False,False,True
OP011864,2026-03-24 09:51:44.743040,CONT002070,DEBARQUEMENT_TRAIN,AIRE_REGROUPEMENT,TRACTEUR_05,46.1,OPE020,False,False,True
OP011865,2026-03-24 07:27:27.242044,CONT004336,DEBARQUEMENT_TRAIN,ZONE_A_STOCKAGE,GERBEUR_11,30.2,OPE004,False,False,True
OP011866,2026-03-24 12:03:44.863990,CONT003443,DEBARQUEMENT_TRAIN,ZONE_A_STOCKAGE,GERBEUR_01,31.7,OPE003,False,True,True
OP011867,2026-03-24 12:12:45.722841,CONT003943,DEBARQUEMENT_TRAIN,ZONE_B_STOCKAGE,GERBEUR_10,31.5,OPE007,False,False,True
OP011868,2026-03-24 15:53:23.034309,CONT003241,CHARGEMENT_CAMION,QUAI_2_ROUTIER,TRACTEUR_01,32.3,OPE011,False,False,True
OP011869,2026-03-24 12:34:12.486848,CONT001410,DEBARQUEMENT_TRAIN,QUAI_3_FLUVIAL,GERBEUR_07,40.9,OPE022,False,False,True
OP011870,2026-03-24 12:55:56.840646,CONT000632,DEBARQUEMENT_TRAIN,ZONE_A_STOCKAGE,GERBEUR_12,33.3,OPE001,False,False,True
OP011871,2026-03-24 17:50:36.099097,CONT001314,CHARGEMENT_CAMION,QUAI_2_ROUTIER,GERBEUR_10,29.8,OPE014,False,False,True
OP011872,2026-03-24 12:11:39.592543,CONT003178,REGROUPEMENT,ZONE_A_STOCKAGE,PORTIQUE_04,94.2,OPE021,False,False,True
OP011873,2026-03-24 09:07:17.817611,CONT001538,TRANSFERT_ZONE,ZONE_C_DANGEREUX,GERBEUR_03,20.7,OPE012,False,False,True
OP011874,2026-03-24 13:57:26.686336,CONT000955,DECONSOLIDATION,QUAI_3_FLUVIAL,GERBEUR_11,118.7,OPE011,False,False,True
OP011875,2026-03-25 09:01:19.360580,CONT003226,TRANSFERT_ZONE,ZONE_A_STOCKAGE,GERBEUR_05,6.9,OPE012,False,False,True
OP011876,2026-03-25 13:36:27.512545,CONT003283,TRANSFERT_ZONE,AIRE_DECONSOLIDATION,GERBEUR_01,6.0,OPE017,False,False,True
OP011877,2026-03-25 19:33:08.266908,CONT000148,TRANSFERT_ZONE,ZONE_B_STOCKAGE,PORTIQUE_03,14.3,OPE001,False,True,True
OP011878,2026-03-25 12:01:11.661788,CONT001069,DEBARQUEMENT_TRAIN,ZONE_B_STOCKAGE,GERBEUR_06,44.0,OPE004,False,False,True
OP011879,2026-03-25 17:09:35.585270,CONT003940,DEBARQUEMENT_CAMION,ZONE_B_STOCKAGE,GERBEUR_09,19.8,OPE022,False,False,True
OP011880,2026-03-25 21:03:49.769686,CONT003175,DEBARQUEMENT_TRAIN,QUAI_3_FLUVIAL,GERBEUR_08,47.4,OPE010,False,False,True
OP011881,2026-03-25 12:21:47.102152,CONT003361,MAINTENANCE,QUAI_2_ROUTIER,GERBEUR_08,137.9,OPE012,False,False,True
OP011882,2026-03-25 15:28:26.310163,CONT003154,CHARGEMENT_CAMION,QUAI_2_ROUTIER,PORTIQUE_01,31.2,OPE007,False,False,True
OP011883,2026-03-25 06:42:03.971003,CONT000844,TRANSFERT_ZONE,QUAI_3_FLUVIAL,GERBEUR_06,17.5,OPE021,False,False,True
OP011884,2026-03-25 10:04:02.814811,CONT000167,DEBARQUEMENT_TRAIN,ZONE_B_STOCKAGE,TRACTEUR_07,42.9,OPE025,False,False,True
OP011885,2026-03-25 20:16:40.810765,CONT002633,DEBARQUEMENT_TRAIN,QUAI_1_FERROVIAIRE,GERBEUR_10,53.8,OPE005,False,False,True
OP011886,2026-03-25 15:55:50.270255,CONT004936,TRANSFERT_ZONE,ZONE_A_STOCKAGE,GERBEUR_09,17.3,OPE021,False,False,True
OP011887,2026-03-25 09:40:00.468485,CONT004477,DECONSOLIDATION,ZONE_C_DANGEREUX,PORTIQUE_03,142.3,OPE002,False,False,True
OP011888,2026-03-25 10:49:32.711223,CONT000543,TRANSFERT_ZONE,ZONE_B_STOCKAGE,GERBEUR_11,12.1,OPE014,False,False,True
OP011889,2026-03-25 16:22:31.746945,CONT002810,DEBARQUEMENT_CAMION,AIRE_DECONSOLIDATION,GERBEUR_10,18.7,OPE002,False,False,True
OP011890,2026-03-25 22:00:00.018183,CONT002768,CHARGEMENT_CAMION,QUAI_1_FERROVIAIRE,PORTIQUE_03,42.8,OPE002,False,False,True
OP011891,2026-03-25 11:57:09.391732,CONT004434,DEBARQUEMENT_TRAIN,QUAI_3_FLUVIAL,GERBEUR_04,53.1,OPE005,False,False,True
OP011892,2026-03-25 17:12:14.835098,CONT002356,CHARGEMENT_CAMION,ZONE_B_STOCKAGE,TRACTEUR_05,25.0,OPE021,False,False,True
OP011893,2026-03-25 17:37:53.801805,CONT003970,TRANSFERT_ZONE,QUAI_3_FLUVIAL,TRACTEUR_06,10.5,OPE018,False,False,True
OP011894,2026-03-25 18:52:53.650696,CONT000485,DEBARQUEMENT_TRAIN,AIRE_DECONSOLIDATION,GERBEUR_06,42.6,OPE003,False,False,True
OP011895,2026-03-25 09:03:47.919239,CONT002397,CHARGEMENT_CAMION,ZONE_C_DANGEREUX,GERBEUR_07,11.3,OPE025,False,False,True
OP011896,2026-03-25 11:23:29.877115,CONT004673,DEBARQUEMENT_TRAIN,AIRE_DECONSOLIDATION,GERBEUR_05,33.6,OPE019,False,False,True
OP011897,2026-03-25 18:09:34.385275,CONT000956,DEBARQUEMENT_CAMION,ZONE_B_STOCKAGE,GERBEUR_11,28.0,OPE018,False,False,True
OP011898,2026-03-25 11:14:50.547396,CONT004922,REGROUPEMENT,QUAI_3_FLUVIAL,TRACTEUR_03,43.8,OPE016,False,False,True
OP011899,2026-03-25 20:01:05.331353,CONT004451,DEBARQUEMENT_TRAIN,QUAI_3_FLUVIAL,GERBEUR_08,51.7,OPE019,False,False,True
OP011900,2026-03-25 21:13:08.902040,CONT003167,TRANSFERT_ZONE,AIRE_DECONSOLIDATION,GERBEUR_10,13.8,OPE002,False,False,True
OP011901,2026-03-25 15:49:01.316773,CONT004038,DEBARQUEMENT_TRAIN,ZONE_C_DANGEREUX,TRACTEUR_06,47.4,OPE001,False,False,True
OP011902,2026-03-25 15:38:35.333360,CONT000488,DEBARQUEMENT_TRAIN,AIRE_DECONSOLIDATION,TRACTEUR_04,54.1,OPE017,False,False,True
OP011903,2026-03-25 14:30:59.580743,CONT003022,CHARGEMENT_CAMION,QUAI_1_FERROVIAIRE,PORTIQUE_03,41.0,OPE024,False,False,True
OP011904,2026-03-25 13:04:28.841608,CONT004160,DEBARQUEMENT_TRAIN,ZONE_C_DANGEREUX,TRACTEUR_01,28.7,OPE019,False,False,True
OP011905,2026-03-25 07:02:11.045610,CONT002319,CHARGEMENT_CAMION,QUAI_1_FERROVIAIRE,TRACTEUR_06,34.5,OPE003,False,False,True
OP011906,2026-03-25 12:23:31.160316,CONT001601,CHARGEMENT_CAMION,ZONE_C_DANGEREUX,TRACTEUR_02,31.5,OPE009,False,False,True
OP011907,2026-03-25 11:11:04.818056,CONT001271,TRANSFERT_ZONE,QUAI_1_FERROVIAIRE,TRACTEUR_06,18.1,OPE003,False,False,True
OP011908,2026-03-25 14:01:39.002173,CONT002894,INSPECTION_DOUANE,ZONE_C_DANGEREUX,TRACTEUR_04,5.0,OPE013,False,False,True
OP011909,2026-03-25 12:09:09.608092,CONT002313,CHARGEMENT_CAMION,QUAI_1_FERROVIAIRE,TRACTEUR_04,20.4,OPE014,False,False,True
OP011910,2026-03-25 14:18:36.075563,CONT000226,DECONSOLIDATION,ZONE_B_STOCKAGE,GERBEUR_01,174.4,OPE013,False,False,True
OP011911,2026-03-25 16:51:15.319709,CONT001997,DEBARQUEMENT_CAMION,QUAI_2_ROUTIER,GERBEUR_03,14.3,OPE017,False,True,True
OP011912,2026-03-25 08:40:02.073244,CONT004680,DEBARQUEMENT_TRAIN,ZONE_B_STOCKAGE,GERBEUR_11,37.3,OPE018,False,False,True
OP011913,2026-03-25 19:26:05.113184,CONT002945,CHARGEMENT_CAMION,QUAI_1_FERROVIAIRE,GERBEUR_04,34.3,OPE006,False,False,True
OP011914,2026-03-25 20:59:00.479470,CONT003462,REGROUPEMENT,QUAI_2_ROUTIER,GERBEUR_09,104.8,OPE022,False,False,True
OP011915,2026-03-25 11:45:11.477722,CONT001832,TRANSFERT_ZONE,ZONE_A_STOCKAGE,GERBEUR_11,16.6,OPE002,False,False,True
OP011916,2026-03-25 14:01:03.315069,CONT000985,DEBARQUEMENT_CAMION,QUAI_2_ROUTIER,TRACTEUR_02,14.7,OPE012,False,True,True
OP011917,2026-03-25 15:26:11.927532,CONT004759,DEBARQUEMENT_TRAIN,QUAI_3_FLUVIAL,GERBEUR_01,53.2,OPE019,False,False,True
OP011918,2026-03-25 11:27:27.995961,CONT004331,DEBARQUEMENT_TRAIN,ZONE_B_STOCKAGE,GERBEUR_10,50.1,OPE014,False,False,True
OP011919,2026-03-25 14:43:21.629684,CONT004483,DEBARQUEMENT_CAMION,ZONE_B_STOCKAGE,TRACTEUR_07,12.3,OPE007,False,False,True
OP011920,2026-03-25 12:15:09.517970,CONT000851,DEBARQUEMENT_CAMION,AIRE_DECONSOLIDATION,TRACTEUR_01,25.8,OPE020,False,False,True
OP011921,2026-03-25 20:31:03.677776,CONT001141,CHARGEMENT_CAMION,QUAI_2_ROUTIER,GERBEUR_01,25.9,OPE010,False,False,True
OP011922,2026-03-25 06:00:00.814037,CONT000737,TRANSFERT_ZONE,ZONE_B_STOCKAGE,GERBEUR_05,21.0,OPE002,False,False,True
OP011923,2026-03-25 19:02:11.192371,CONT000634,DEBARQUEMENT_TRAIN,QUAI_3_FLUVIAL,PORTIQUE_03,47.1,OPE016,False,False,True
OP011924,2026-03-25 12:48:12.320274,CONT001898,CHARGEMENT_CAMION,QUAI_1_FERROVIAIRE,GERBEUR_11,27.1,OPE014,False,False,True
OP011925,2026-03-25 12:33:19.600521,CONT004539,DEBARQUEMENT_TRAIN,QUAI_2_ROUTIER,PORTIQUE_04,30.3,OPE013,False,False,True
OP011926,2026-03-25 10:53:27.138296,CONT004631,DEBARQUEMENT_TRAIN,AIRE_REGROUPEMENT,GERBEUR_08,39.1,OPE011,False,False,True
OP011927,2026-03-25 08:00:58.586469,CONT004226,MAINTENANCE,AIRE_REGROUPEMENT,TRACTEUR_06,200.6,OPE017,False,False,True
OP011928,2026-03-25 06:00:00.957075,CONT001342,DECONSOLIDATION,AIRE_DECONSOLIDATION,GERBEUR_03,127.3,OPE004,False,False,True
OP011929,2026-03-25 10:14:42.987900,CONT004136,DEBARQUEMENT_CAMION,ZONE_C_DANGEREUX,GERBEUR_04,22.1,OPE016,False,False,True
OP011930,2026-03-25 20:06:02.367836,CONT004761,TRANSFERT_ZONE,QUAI_2_ROUTIER,GERBEUR_09,13.3,OPE019,False,False,True
OP011931,2026-03-25 11:52:56.616877,CONT003846,DEBARQUEMENT_CAMION,ZONE_A_STOCKAGE,GERBEUR_01,5.0,OPE010,False,False,True
OP011932,2026-03-25 10:17:23.433581,CONT004418,DECONSOLIDATION,QUAI_3_FLUVIAL,TRACTEUR_01,114.5,OPE013,False,False,True
OP011933,2026-03-25 12:35:02.591396,CONT004122,DEBARQUEMENT_CAMION,AIRE_REGROUPEMENT,TRACTEUR_03,34.1,OPE009,False,False,True
OP011934,2026-03-25 14:37:42.700347,CONT002841,TRANSFERT_ZONE,QUAI_1_FERROVIAIRE,GERBEUR_08,7.6,OPE016,True,False,True
OP011935,2026-03-25 07:37:56.992803,CONT000406,DEBARQUEMENT_CAMION,ZONE_A_STOCKAGE,GERBEUR_01,39.4,OPE024,False,False,True
OP011936,2026-03-25 17:07:59.282829,CONT000606,TRANSFERT_ZONE,QUAI_3_FLUVIAL,TRACTEUR_04,19.0,OPE024,False,False,True
OP011937,2026-03-25 16:34:01.342514,CONT000533,TRANSFERT_ZONE,AIRE_DECONSOLIDATION,GERBEUR_01,8.1,OPE009,False,False,True
OP011938,2026-03-25 19:50:30.895671,CONT004098,INSPECTION_DOUANE,ZONE_C_DANGEREUX,PORTIQUE_03,66.5,OPE017,False,False,True
OP011939,2026-03-25 11:51:09.225482,CONT000171,TRANSFERT_ZONE,QUAI_1_FERROVIAIRE,TRACTEUR_02,10.5,OPE009,False,False,True
OP011940,2026-03-25 15:04:49.291441,CONT004651,DEBARQUEMENT_TRAIN,ZONE_C_DANGEREUX,TRACTEUR_03,43.7,OPE017,False,False,True
OP011941,2026-03-25 13:06:59.078077,CONT000072,CHARGEMENT_CAMION,AIRE_DECONSOLIDATION,GERBEUR_08,14.3,OPE016,False,False,True
OP011942,2026-03-25 11:37:03.363596,CONT004964,DEBARQUEMENT_TRAIN,QUAI_2_ROUTIER,TRACTEUR_03,54.4,OPE016,False,False,True
OP011943,2026-03-25 13:13:39.442008,CONT001653,TRANSFERT_ZONE,ZONE_C_DANGEREUX,GERBEUR_02,17.3,OPE009,False,False,True
OP011944,2026-03-25 10:33:00.454513,CONT002829,INSPECTION_DOUANE,ZONE_C_DANGEREUX,GERBEUR_09,48.8,OPE010,False,False,True
OP011945,2026-03-25 13:21:39.961365,CONT004711,INSPECTION_DOUANE,AIRE_REGROUPEMENT,GERBEUR_08,51.5,OPE016,False,False,True
OP011946,2026-03-25 21:51:14.850563,CONT002815,DEBARQUEMENT_TRAIN,AIRE_REGROUPEMENT,GERBEUR_12,46.3,OPE008,False,False,True
OP011947,2026-03-25 11:12:20.407708,CONT002419,INSPECTION_DOUANE,ZONE_B_STOCKAGE,GERBEUR_06,70.6,OPE003,False,False,True
OP011948,2026-03-25 20:28:37.892549,CONT002087,DEBARQUEMENT_TRAIN,QUAI_2_ROUTIER,GERBEUR_02,49.3,OPE012,False,False,True
OP011949,2026-03-25 19:03:22.756982,CONT001213,DECONSOLIDATION,AIRE_DECONSOLIDATION,GERBEUR_01,106.9,OPE023,False,False,True
OP011950,2026-03-25 16:44:53.398525,CONT004876,DEBARQUEMENT_TRAIN,ZONE_B_STOCKAGE,GERBEUR_11,38.6,OPE024,False,False,True
OP011951,2026-03-25 16:41:37.877423,CONT002487,REGROUPEMENT,ZONE_A_STOCKAGE,GERBEUR_02,87.2,OPE007,False,False,True
OP011952,2026-03-25 10:18:42.363361,CONT002664,DEBARQUEMENT_TRAIN,ZONE_A_STOCKAGE,TRACTEUR_04,38.9,OPE017,False,False,True
OP011953,2026-03-25 10:24:16.328598,CONT003042,CHARGEMENT_CAMION,QUAI_1_FERROVIAIRE,GERBEUR_10,24.7,OPE007,False,False,True
OP011954,2026-03-25 13:30:51.074946,CONT002818,DEBARQUEMENT_TRAIN,ZONE_C_DANGEREUX,PORTIQUE_03,54.2,OPE004,False,False,True
OP011955,2026-03-25 15:35:18.500653,CONT004239,DEBARQUEMENT_CAMION,QUAI_2_ROUTIER,PORTIQUE_02,20.9,OPE011,False,False,True
OP011956,2026-03-25 16:48:15.190113,CONT003145,CHARGEMENT_CAMION,QUAI_3_FLUVIAL,TRACTEUR_06,26.7,OPE016,False,False,True
OP011957,2026-03-25 11:13:16.307458,CONT001795,REGROUPEMENT,ZONE_A_STOCKAGE,GERBEUR_11,138.2,OPE013,False,False,True
