conteneur_id,taille,type,client_proprietaire,client_locataire,poids_brut_kg,statut_douane
CONT003937,"20""",DRY,CLIENT040,,5841.652700488424,LIBERE
CONT003938,"45""",DRY,CLIENT009,,21375.40328554199,LIBERE
CONT003939,"40""",DRY,CLIENT038,,25658.750548736458,EN_ATTENTE
CONT003940,"20""",DRY,CLIENT013,CLIENT038,13087.352605876831,LIBERE
CONT003941,"40""",DRY,CLIENT028,,20137.746811564975,LIBERE
CONT003942,"40""",DRY,CLIENT050,CLIENT006,13398.20024483581,EN_ATTENTE
CONT003943,"20""",DRY,CLIENT004,,7477.503250194748,LIBERE
CONT003944,"20""",DRY,CLIENT015,,29959.26850253929,LIBERE
CONT003945,"20""",DRY,CLIENT023,,12129.07345504538,LIBERE
CONT003946,"20""",DRY,CLIENT031,,15202.403553212058,LIBERE
CONT003947,"20""",DRY,CLIENT032,,23875.39884532239,BLOQUE
CONT003948,"20""",DRY,CLIENT005,CLIENT023,21862.694167621492,BLOQUE
CONT003949,"45""",DRY,CLIENT010,,10710.50153055644,EN_ATTENTE
CONT003950,"45""",DRY,CLIENT014,,22567.071651496735,LIBERE
CONT003951,"40""",REEFER,CLIENT005,,13577.8325418744,LIBERE
CONT003952,"20""",REEFER,CLIENT011,,29641.943395680857,LIBERE
CONT003953,"20""",OPENTOP,CLIENT049,CLIENT049,13118.382475587618,LIBERE
CONT003954,"40""",DRY,CLIENT004,,12503.04400034772,EN_ATTENTE
CONT003955,"20""",REEFER,CLIENT029,,22074.684143017002,BLOQUE
CONT003956,"40""",DRY,CLIENT003,,30869.210101833512,LIBERE
CONT003957,"20""",DRY,CLIENT049,CLIENT003,11845.256228353266,LIBERE
CONT003958,"20""",DRY,CLIENT010,,21140.54812407023,LIBERE
CONT003959,"40""",REEFER,CLIENT048,,21267.183238650443,EN_ATTENTE
CONT003960,"40""",OPENTOP,CLIENT013,,13254.64523479859,LIBERE
CONT003961,"40""",OPENTOP,CLIENT002,,14807.767375589136,EN_ATTENTE
CONT003962,"40""",FLATRACK,CLIENT048,,19718.459347621232,LIBERE
CONT003963,"40""",DRY,CLIENT032,,10128.479253938218,LIBERE
CONT003964,"40""",DRY,CLIENT015,CLIENT009,23615.20452886417,LIBERE
CONT003965,"40""",DRY,CLIENT045,CLIENT027,10026.304534275778,EN_ATTENTE
CONT003966,"40""",REEFER,CLIENT001,,30203.21221399834,LIBERE
CONT003967,"40""",DRY,CLIENT039,,14802.935213012313,LIBERE
CONT003968,"40""",DRY,CLIENT050,,10702.796438166115,LIBERE
CONT003969,"45""",DRY,CLIENT002,CLIENT006,21559.724735433163,LIBERE
CONT003970,"40""",DRY,CLIENT044,,31722.169540415023,LIBERE
CONT003971,"40""",FLATRACK,CLIENT025,CLIENT021,19377.391601930525,LIBERE
CONT003972,"20""",DRY,CLIENT025,,25405.622917092514,LIBERE
CONT003973,"40""",DRY,CLIENT019,CLIENT013,28752.349309675476,LIBERE
CONT003974,"20""",DRY,CLIENT018,CLIENT026,24734.74004037447,LIBERE
CONT003975,"40""",DRY,CLIENT044,,12781.968464115607,LIBERE
CONT003976,"45""",REEFER,CLIENT002,,31587.704095087,EN_ATTENTE
CONT003977,"20""",DRY,CLIENT026,CLIENT048,17232.719331683675,LIBERE
CONT003978,"20""",DRY,CLIENT029,,30024.145747416187,LIBERE
CONT003979,"40""",FLATRACK,CLIENT034,,35551.71326048189,LIBERE
CONT003980,"45""",DRY,CLIENT012,,10125.566386392333,LIBERE
CONT003981,"40""",DRY,CLIENT049,,27828.692522269757,LIBERE
CONT003982,"40""",TANK,CLIENT048,,12107.529884574147,LIBERE
CONT003983,"40""",FLATRACK,CLIENT034,CLIENT011,20871.064373727466,LIBERE
CONT003984,"20""",OPENTOP,CLIENT023,,28797.210869112914,EN_ATTENTE
CONT003985,"40""",DRY,CLIENT012,,12363.546455702035,LIBERE
CONT003986,"45""",REEFER,CLIENT045,CLIENT026,23986.733685889252,EN_ATTENTE
CONT003987,"40""",DRY,CLIENT034,,14650.873646912916,LIBERE
CONT003988,"20""",DRY,CLIENT007,CLIENT020,24197.568898357185,LIBERE
CONT003989,"40""",DRY,CLIENT033,,12446.659811861311,LIBERE
CONT003990,"40""",DRY,CLIENT049,,17424.425318752597,LIBERE
CONT003991,"20""",DRY,CLIENT041,CLIENT049,15833.629563125916,LIBERE
CONT003992,"20""",DRY,CLIENT028,,23136.121027676236,LIBERE
CONT003993,"45""",TANK,CLIENT030,CLIENT048,33906.998583004286,EN_ATTENTE
CONT003994,"40""",REEFER,CLIENT004,,13699.823498505268,BLOQUE
CONT003995,"40""",DRY,CLIENT042,CLIENT042,27198.34861136512,LIBERE
CONT003996,"20""",DRY,CLIENT033,,29519.457003180007,LIBERE
CONT003997,"40""",DRY,CLIENT050,CLIENT033,10068.383966674943,EN_ATTENTE
CONT003998,"40""",REEFER,CLIENT045,CLIENT016,15333.435645613386,LIBERE
CONT003999,"40""",DRY,CLIENT035,,28951.745043461444,EN_ATTENTE
CONT004000,"45""",REEFER,CLIENT004,CLIENT037,25847.988381974676,BLOQUE
CONT004001,"40""",DRY,CLIENT007,,17469.58544798966,LIBERE
CONT004002,"20""",DRY,CLIENT005,,10746.73462523755,LIBERE
CONT004003,"40""",DRY,CLIENT039,CLIENT009,13926.135275680683,BLOQUE
CONT004004,"40""",DRY,CLIENT023,,27526.966881102315,LIBERE
CONT004005,"20""",DRY,CLIENT046,,27997.893139068765,LIBERE
CONT004006,"40""",DRY,CLIENT012,,9418.478020484068,LIBERE
CONT004007,"20""",DRY,CLIENT019,,12313.62673664765,LIBERE
CONT004008,"40""",DRY,CLIENT044,CLIENT039,24276.571196288285,LIBERE
CONT004009,"20""",DRY,CLIENT020,,10158.15784882074,LIBERE
CONT004010,"40""",OPENTOP,CLIENT021,,31747.731569168718,LIBERE
CONT004011,"40""",DRY,CLIENT021,,20397.083870817612,LIBERE
CONT004012,"40""",DRY,CLIENT030,CLIENT007,32581.44225278007,LIBERE
CONT004013,"20""",DRY,CLIENT034,,12501.008765087216,BLOQUE
CONT004014,"20""",DRY,CLIENT030,,28666.740035890904,LIBERE
CONT004015,"40""",DRY,CLIENT008,CLIENT049,34083.96618331186,LIBERE
CONT004016,"40""",OPENTOP,CLIENT033,,16043.034256537872,LIBERE
CONT004017,"20""",DRY,CLIENT044,CLIENT035,12207.010502211184,LIBERE
CONT004018,"20""",DRY,CLIENT012,,9547.255239666927,LIBERE
CONT004019,"20""",OPENTOP,CLIENT049,,26809.53918180494,LIBERE
CONT004020,"20""",DRY,CLIENT040,,18888.18596497873,LIBERE
CONT004021,"20""",TANK,CLIENT036,,27992.97545722196,LIBERE
CONT004022,"20""",OPENTOP,CLIENT011,,28692.830196010305,LIBERE
CONT004023,"40""",DRY,CLIENT043,,27211.510780676705,LIBERE
CONT004024,"40""",DRY,CLIENT032,,6632.864537261034,EN_ATTENTE
CONT004025,"40""",DRY,CLIENT038,,10388.50721283504,LIBERE
CONT004026,"40""",DRY,CLIENT015,,17580.970724833383,LIBERE
CONT004027,"20""",DRY,CLIENT049,CLIENT038,31424.583924375416,LIBERE
CONT004028,"40""",DRY,CLIENT035,,10578.351390642843,LIBERE
CONT004029,"40""",DRY,CLIENT004,CLIENT021,31714.78165815613,LIBERE
CONT004030,"40""",DRY,CLIENT023,,23846.445137575884,LIBERE
CONT004031,"40""",OPENTOP,CLIENT014,CLIENT023,32224.25143629904,LIBERE
CONT004032,"40""",DRY,CLIENT043,,27897.889235569237,LIBERE
CONT004033,"40""",DRY,CLIENT024,,27306.141307493992,LIBERE
CONT004034,"20""",DRY,CLIENT046,,10453.695405955845,LIBERE
CONT004035,"40""",DRY,CLIENT046,,33915.57259996253,LIBERE
CONT004036,"40""",OPENTOP,CLIENT017,CLIENT035,25372.033359630736,LIBERE
CONT004037,"20""",DRY,CLIENT038,,10938.627806573058,LIBERE
CONT004038,"40""",DRY,CLIENT025,,12256.019327384682,LIBERE
CONT004039,"40""",DRY,CLIENT034,,28480.94857913123,LIBERE
CONT004040,"45""",DRY,CLIENT022,,32357.00174083261,BLOQUE
CONT004041,"20""",DRY,CLIENT009,,14722.59690237809,LIBERE
CONT004042,"20""",DRY,CLIENT025,,30451.221418290326,LIBERE
CONT004043,"40""",REEFER,CLIENT023,CLIENT030,20740.14377475013,LIBERE
CONT004044,"40""",REEFER,CLIENT041,,26481.00221677419,LIBERE
CONT004045,"20""",DRY,CLIENT029,,20356.318422336077,EN_ATTENTE
CONT004046,"40""",DRY,CLIENT035,,21245.498170220908,LIBERE
CONT004047,"45""",DRY,CLIENT012,,19116.50907114547,LIBERE
CONT004048,"20""",DRY,CLIENT049,,13887.256227042,LIBERE
CONT004049,"20""",OPENTOP,CLIENT023,,23420.180243236508,BLOQUE
CONT004050,"20""",REEFER,CLIENT018,CLIENT049,13900.054562218118,LIBERE
CONT004051,"20""",DRY,CLIENT011,,31046.845891673816,LIBERE
CONT004052,"40""",OPENTOP,CLIENT005,CLIENT020,10001.209840917627,LIBERE
CONT004053,"40""",OPENTOP,CLIENT007,,26410.002712772555,LIBERE
CONT004054,"45""",DRY,CLIENT050,,26881.942809445998,LIBERE
CONT004055,"20""",TANK,CLIENT030,CLIENT050,15064.37431204613,LIBERE
CONT004056,"40""",OPENTOP,CLIENT039,,14467.026896062654,LIBERE
CONT004057,"20""",DRY,CLIENT039,,11783.122020856543,LIBERE
CONT004058,"20""",DRY,CLIENT011,,20044.028911877227,LIBERE
CONT004059,"20""",FLATRACK,CLIENT011,,13112.150850364487,LIBERE
CONT004060,"40""",FLATRACK,CLIENT028,CLIENT029,28501.109556411444,LIBERE
CONT004061,"20""",TANK,CLIENT017,,11391.228130397316,LIBERE
CONT004062,"20""",TANK,CLIENT048,,24726.268021618922,LIBERE
CONT004063,"45""",TANK,CLIENT022,,22895.07065993412,LIBERE
CONT004064,"40""",DRY,CLIENT037,,25450.207919334793,LIBERE
CONT004065,"40""",FLATRACK,CLIENT038,,17702.495445197233,EN_ATTENTE
CONT004066,"20""",DRY,CLIENT035,CLIENT005,13022.593797744665,LIBERE
CONT004067,"20""",DRY,CLIENT049,,21165.65237441044,BLOQUE
CONT004068,"20""",DRY,CLIENT015,CLIENT042,6645.168092424427,LIBERE
CONT004069,"20""",DRY,CLIENT027,,24313.941484778996,LIBERE
CONT004070,"20""",DRY,CLIENT001,,27817.04975411066,LIBERE
CONT004071,"40""",DRY,CLIENT044,CLIENT006,36538.441138677255,LIBERE
CONT004072,"20""",TANK,CLIENT034,CLIENT050,21281.500415474082,LIBERE
CONT004073,"40""",DRY,CLIENT002,,13145.57313346781,LIBERE
CONT004074,"20""",DRY,CLIENT011,,10406.822488863972,EN_ATTENTE
CONT004075,"40""",DRY,CLIENT044,,14719.029706191457,LIBERE
CONT004076,"20""",OPENTOP,CLIENT015,,12631.906335645175,LIBERE
CONT004077,"40""",DRY,CLIENT021,,25555.337365978165,LIBERE
CONT004078,"40""",DRY,CLIENT038,,6792.798189157118,EN_ATTENTE
CONT004079,"20""",DRY,CLIENT002,,32928.39586550379,LIBERE
CONT004080,"40""",DRY,CLIENT010,,14867.814180534933,EN_ATTENTE
CONT004081,"20""",DRY,CLIENT014,,25420.050954621758,LIBERE
CONT004082,"45""",REEFER,CLIENT033,,21053.767025569014,LIBERE
CONT004083,"45""",DRY,CLIENT004,,35257.547320427904,LIBERE
CONT004084,"40""",DRY,CLIENT024,,31533.085346475236,LIBERE
CONT004085,"40""",FLATRACK,CLIENT043,,25116.925625780907,LIBERE
CONT004086,"20""",DRY,CLIENT013,CLIENT040,30135.9739412143,EN_ATTENTE
CONT004087,"45""",OPENTOP,CLIENT024,CLIENT006,24256.352060913032,LIBERE
CONT004088,"40""",DRY,CLIENT039,CLIENT019,27403.05607624297,BLOQUE
CONT004089,"40""",REEFER,CLIENT030,,24852.462006904643,EN_ATTENTE
CONT004090,"40""",DRY,CLIENT004,,16390.306962782983,LIBERE
CONT004091,"20""",REEFER,CLIENT007,,24243.504801151463,LIBERE
CONT004092,"20""",REEFER,CLIENT025,CLIENT016,26283.426154457393,BLOQUE
CONT004093,"40""",DRY,CLIENT038,CLIENT019,20719.575639995444,LIBERE
CONT004094,"40""",REEFER,CLIENT031,,25556.342595837446,EN_ATTENTE
CONT004095,"40""",OPENTOP,CLIENT048,,9216.857123146894,LIBERE
CONT004096,"40""",DRY,CLIENT033,,25963.993962531345,LIBERE
CONT004097,"20""",REEFER,CLIENT048,,13430.702521965624,LIBERE
CONT004098,"40""",DRY,CLIENT010,,25102.950886173396,LIBERE
CONT004099,"40""",DRY,CLIENT027,,16147.3000227163,LIBERE
CONT004100,"40""",DRY,CLIENT048,,18278.26997584724,LIBERE
CONT004101,"40""",REEFER,CLIENT044,,24509.84464360106,EN_ATTENTE
CONT004102,"40""",DRY,CLIENT048,CLIENT034,11756.787776975925,LIBERE
CONT004103,"20""",DRY,CLIENT039,CLIENT017,11847.173162809791,LIBERE
CONT004104,"40""",DRY,CLIENT040,,23869.123561596196,LIBERE
CONT004105,"20""",DRY,CLIENT037,CLIENT038,21620.311675980865,LIBERE
CONT004106,"20""",DRY,CLIENT017,,31612.742314158306,LIBERE
CONT004107,"45""",DRY,CLIENT047,CLIENT040,12277.14437699691,EN_ATTENTE
CONT004108,"45""",DRY,CLIENT029,,23001.517545820047,LIBERE
CONT004109,"40""",DRY,CLIENT012,CLIENT034,14708.034428097744,LIBERE
CONT004110,"40""",DRY,CLIENT044,CLIENT013,12970.897417538932,LIBERE
CONT004111,"40""",DRY,CLIENT036,,31609.40496079901,LIBERE
CONT004112,"40""",DRY,CLIENT012,CLIENT017,24764.70729612807,LIBERE
CONT004113,"45""",OPENTOP,CLIENT011,,26039.191916820353,LIBERE
CONT004114,"45""",DRY,CLIENT040,CLIENT027,23007.039805431206,LIBERE
CONT004115,"40""",OPENTOP,CLIENT040,,28060.78403477776,LIBERE
CONT004116,"45""",DRY,CLIENT004,CLIENT003,9303.37856736801,EN_ATTENTE
CONT004117,"40""",DRY,CLIENT045,,9400.28833672351,LIBERE
CONT004118,"40""",DRY,CLIENT014,,26745.061343140398,LIBERE
CONT004119,"20""",REEFER,CLIENT027,CLIENT003,10110.341287281855,LIBERE
CONT004120,"40""",REEFER,CLIENT014,,26739.580390604417,LIBERE
CONT004121,"40""",DRY,CLIENT049,,16660.064097167684,LIBERE
CONT004122,"20""",DRY,CLIENT027,CLIENT005,25198.99727058008,BLOQUE
CONT004123,"20""",OPENTOP,CLIENT022,CLIENT030,29979.77464113203,LIBERE
CONT004124,"20""",FLATRACK,CLIENT025,CLIENT030,28681.137225825634,LIBERE
CONT004125,"20""",DRY,CLIENT012,,26307.59298362915,LIBERE
CONT004126,"40""",OPENTOP,CLIENT046,,23345.94740238864,LIBERE
CONT004127,"20""",OPENTOP,CLIENT023,,27013.284908235804,LIBERE
CONT004128,"20""",OPENTOP,CLIENT041,CLIENT016,24647.69829767002,LIBERE
CONT004129,"20""",REEFER,CLIENT027,,25551.67716579688,LIBERE
CONT004130,"20""",DRY,CLIENT004,,15323.469847250402,LIBERE
CONT004131,"20""",DRY,CLIENT009,,11106.313965769408,LIBERE
CONT004132,"40""",REEFER,CLIENT003,CLIENT029,28091.44651655354,EN_ATTENTE
CONT004133,"20""",DRY,CLIENT037,,36177.1371737848,LIBERE
CONT004134,"40""",DRY,CLIENT019,,29046.554519656504,LIBERE
CONT004135,"40""",DRY,CLIENT001,CLIENT002,22389.82855079122,LIBERE
CONT004136,"20""",DRY,CLIENT035,,34596.406500722296,LIBERE
CONT004137,"40""",OPENTOP,CLIENT021,,22918.423713279863,BLOQUE
CONT004138,"20""",DRY,CLIENT016,,11600.052580445681,LIBERE
CONT004139,"40""",DRY,CLIENT005,,6515.50521621858,LIBERE
CONT004140,"20""",REEFER,CLIENT004,,16852.076092335163,LIBERE
CONT004141,"20""",DRY,CLIENT011,,30588.162208019785,LIBERE
CONT004142,"40""",DRY,CLIENT028,,27509.260246799455,LIBERE
CONT004143,"20""",OPENTOP,CLIENT045,CLIENT033,15673.916193645526,LIBERE
CONT004144,"40""",DRY,CLIENT050,,23082.609905380566,LIBERE
CONT004145,"45""",REEFER,CLIENT033,CLIENT039,31469.08845407363,LIBERE
CONT004146,"40""",DRY,CLIENT035,,21122.586756577934,LIBERE
CONT004147,"20""",DRY,CLIENT010,,26431.366683887212,LIBERE
CONT004148,"20""",OPENTOP,CLIENT009,,20776.31295604412,LIBERE
CONT004149,"20""",REEFER,CLIENT007,,18450.932379993632,LIBERE
CONT004150,"40""",TANK,CLIENT043,,19976.47569646602,EN_ATTENTE
CONT004151,"20""",DRY,CLIENT018,,11842.656901052642,LIBERE
CONT004152,"40""",DRY,CLIENT018,,27899.86085516805,LIBERE
CONT004153,"40""",DRY,CLIENT042,,24443.227988072445,LIBERE
CONT004154,"20""",DRY,CLIENT001,,23949.221979045626,LIBERE
CONT004155,"40""",DRY,CLIENT018,,22205.918541316027,LIBERE
CONT004156,"40""",DRY,CLIENT035,,28344.822408590913,LIBERE
CONT004157,"20""",DRY,CLIENT023,,31863.748331244366,LIBERE
CONT004158,"20""",DRY,CLIENT006,,18656.244961993583,LIBERE
CONT004159,"40""",DRY,CLIENT047,,11701.347950445095,LIBERE
CONT004160,"40""",OPENTOP,CLIENT014,,10115.70649476065,LIBERE
CONT004161,"45""",DRY,CLIENT003,CLIENT005,5516.832007952187,LIBERE
CONT004162,"40""",REEFER,CLIENT033,CLIENT014,22894.48613919084,BLOQUE
CONT004163,"40""",DRY,CLIENT023,,34095.38595097903,LIBERE
CONT004164,"40""",FLATRACK,CLIENT002,CLIENT035,27337.874562410787,LIBERE
CONT004165,"20""",DRY,CLIENT049,,23820.09950566527,LIBERE
CONT004166,"40""",DRY,CLIENT038,,22550.27989513019,BLOQUE
CONT004167,"45""",DRY,CLIENT032,,13630.96238484182,LIBERE
CONT004168,"20""",DRY,CLIENT007,,33009.493957949904,LIBERE
CONT004169,"20""",OPENTOP,CLIENT045,CLIENT047,35717.22409271824,LIBERE
CONT004170,"40""",DRY,CLIENT007,,23717.025821052383,LIBERE
CONT004171,"40""",OPENTOP,CLIENT039,,31796.45712168255,EN_ATTENTE
CONT004172,"40""",DRY,CLIENT033,,8940.093843696934,LIBERE
CONT004173,"20""",OPENTOP,CLIENT009,CLIENT032,13040.090552219299,LIBERE
CONT004174,"20""",FLATRACK,CLIENT043,,26734.801484422405,LIBERE
CONT004175,"40""",FLATRACK,CLIENT001,CLIENT018,8042.414841696602,LIBERE
CONT004176,"40""",DRY,CLIENT041,,15342.738554518892,LIBERE
CONT004177,"40""",FLATRACK,CLIENT045,CLIENT007,24091.695364070976,LIBERE
CONT004178,"40""",DRY,CLIENT024,CLIENT012,23763.03530026282,EN_ATTENTE
CONT004179,"20""",FLATRACK,CLIENT041,,17820.469895505186,LIBERE
CONT004180,"40""",DRY,CLIENT028,,28711.44253789152,LIBERE
CONT004181,"20""",OPENTOP,CLIENT027,CLIENT025,12330.104471798548,LIBERE
CONT004182,"20""",OPENTOP,CLIENT002,,33175.238353097295,LIBERE
CONT004183,"40""",DRY,CLIENT011,,8115.20434397922,LIBERE
CONT004184,"40""",DRY,CLIENT003,,32294.426943162347,LIBERE
CONT004185,"40""",DRY,CLIENT039,,16967.70549479793,LIBERE
CONT004186,"40""",DRY,CLIENT035,,22558.46106644254,LIBERE
CONT004187,"40""",OPENTOP,CLIENT012,,27206.199110851354,LIBERE
CONT004188,"45""",DRY,CLIENT038,,24110.068960243276,LIBERE
CONT004189,"40""",DRY,CLIENT012,,32101.35542633731,EN_ATTENTE
CONT004190,"40""",DRY,CLIENT030,,25935.344689883,LIBERE
CONT004191,"20""",DRY,CLIENT038,,25503.814114507994,LIBERE
CONT004192,"20""",DRY,CLIENT035,,24061.530342891176,LIBERE
CONT004193,"40""",OPENTOP,CLIENT033,,19142.58435014507,LIBERE
CONT004194,"20""",REEFER,CLIENT032,,24365.0609339751,LIBERE
CONT004195,"40""",OPENTOP,CLIENT030,CLIENT034,28578.045339865454,LIBERE
CONT004196,"40""",REEFER,CLIENT020,,23033.81795418577,LIBERE
CONT004197,"40""",REEFER,CLIENT012,CLIENT039,14769.100311707189,LIBERE
CONT004198,"40""",DRY,CLIENT011,CLIENT047,27756.279611673548,LIBERE
CONT004199,"40""",DRY,CLIENT014,CLIENT011,27754.064175917523,LIBERE
CONT004200,"20""",REEFER,CLIENT031,CLIENT044,23990.269656234905,BLOQUE
CONT004201,"40""",REEFER,CLIENT035,,26746.463861771037,LIBERE
CONT004202,"40""",DRY,CLIENT047,,11186.654554914272,LIBERE
CONT004203,"40""",DRY,CLIENT008,CLIENT042,28442.182599373344,LIBERE
CONT004204,"40""",OPENTOP,CLIENT001,,26698.91511069615,LIBERE
CONT004205,"40""",DRY,CLIENT029,CLIENT027,19779.064105679885,EN_ATTENTE
CONT004206,"45""",DRY,CLIENT045,,29239.64376677641,LIBERE
CONT004207,"40""",REEFER,CLIENT021,,30085.327719850768,LIBERE
CONT004208,"20""",OPENTOP,CLIENT001,,25627.792612367888,LIBERE
CONT004209,"40""",DRY,CLIENT003,CLIENT050,26669.725239995198,EN_ATTENTE
CONT004210,"40""",DRY,CLIENT041,,23100.460167297115,LIBERE
CONT004211,"40""",DRY,CLIENT027,,7850.946573766579,LIBERE
CONT004212,"40""",OPENTOP,CLIENT036,,14534.109888044204,BLOQUE
CONT004213,"40""",OPENTOP,CLIENT042,,28033.650012600534,LIBERE
CONT004214,"45""",OPENTOP,CLIENT043,CLIENT044,19615.91513186472,EN_ATTENTE
CONT004215,"40""",OPENTOP,CLIENT024,CLIENT026,7247.017266454808,LIBERE
CONT004216,"40""",DRY,CLIENT040,,16272.850242821572,LIBERE
CONT004217,"40""",FLATRACK,CLIENT023,CLIENT015,24029.599338334527,LIBERE
CONT004218,"20""",DRY,CLIENT005,,31392.42603725836,LIBERE
CONT004219,"45""",DRY,CLIENT021,,23265.132734474413,LIBERE
CONT004220,"40""",DRY,CLIENT032,CLIENT015,9367.932794535318,BLOQUE
CONT004221,"20""",DRY,CLIENT049,,25716.433359410126,LIBERE
CONT004222,"20""",DRY,CLIENT047,,9729.6588989374,LIBERE
CONT004223,"20""",DRY,CLIENT004,,19202.322247747557,LIBERE
CONT004224,"20""",DRY,CLIENT011,,23599.87883539115,LIBERE
CONT004225,"20""",DRY,CLIENT026,CLIENT042,29049.230305597135,LIBERE
CONT004226,"40""",OPENTOP,CLIENT032,CLIENT028,24257.852994679073,BLOQUE
CONT004227,"40""",DRY,CLIENT038,,8641.82736076227,LIBERE
CONT004228,"45""",DRY,CLIENT006,CLIENT043,10580.450681078659,LIBERE
CONT004229,"40""",DRY,CLIENT015,,12404.81859048975,LIBERE
CONT004230,"40""",OPENTOP,CLIENT045,,11914.434412843946,EN_ATTENTE
CONT004231,"20""",OPENTOP,CLIENT012,,18558.242903979793,LIBERE
CONT004232,"20""",DRY,CLIENT008,CLIENT033,19647.4593268229,LIBERE
CONT004233,"40""",DRY,CLIENT028,,16392.60381757076,LIBERE
CONT004234,"40""",DRY,CLIENT013,,15554.231696120041,LIBERE
CONT004235,"20""",DRY,CLIENT042,,15171.130257496097,LIBERE
CONT004236,"40""",OPENTOP,CLIENT028,,21520.850268038623,LIBERE
CONT004237,"40""",DRY,CLIENT043,,25215.627154765247,LIBERE
CONT004238,"20""",REEFER,CLIENT004,,26509.65842559352,EN_ATTENTE
CONT004239,"20""",DRY,CLIENT003,,9631.942902292269,LIBERE
CONT004240,"20""",OPENTOP,CLIENT009,,17807.86640612298,LIBERE
CONT004241,"20""",DRY,CLIENT005,,21933.730926749642,LIBERE
CONT004242,"40""",DRY,CLIENT032,,23305.45727162083,EN_ATTENTE
CONT004243,"20""",REEFER,CLIENT004,CLIENT030,21365.025871414717,LIBERE
CONT004244,"40""",OPENTOP,CLIENT029,CLIENT012,21156.165857196534,LIBERE
CONT004245,"40""",DRY,CLIENT042,CLIENT028,26338.48127179331,BLOQUE
CONT004246,"40""",DRY,CLIENT026,CLIENT005,29265.5513222487,LIBERE
CONT004247,"40""",REEFER,CLIENT016,CLIENT014,32256.87730535191,LIBERE
CONT004248,"20""",DRY,CLIENT047,CLIENT025,26276.640858725223,LIBERE
CONT004249,"40""",DRY,CLIENT014,,22275.64964588244,LIBERE
CONT004250,"40""",DRY,CLIENT040,,12414.57824337396,LIBERE
CONT004251,"40""",OPENTOP,CLIENT035,CLIENT028,24728.72698567926,LIBERE
CONT004252,"40""",OPENTOP,CLIENT025,,18515.436933640085,LIBERE
CONT004253,"20""",DRY,CLIENT031,CLIENT019,20730.355427143215,LIBERE
CONT004254,"40""",DRY,CLIENT005,,30691.407224447896,LIBERE
CONT004255,"20""",DRY,CLIENT014,,16291.179438083489,LIBERE
CONT004256,"20""",DRY,CLIENT028,,15420.039859202356,LIBERE
CONT004257,"20""",DRY,CLIENT027,CLIENT046,23692.163883867324,LIBERE
CONT004258,"20""",REEFER,CLIENT047,CLIENT030,23276.16710063172,LIBERE
CONT004259,"40""",DRY,CLIENT027,,22798.371576619047,LIBERE
CONT004260,"20""",DRY,CLIENT019,,20958.680874665377,LIBERE
CONT004261,"20""",FLATRACK,CLIENT038,CLIENT039,32234.11420055767,LIBERE
CONT004262,"40""",DRY,CLIENT041,,26219.930939988233,LIBERE
CONT004263,"20""",DRY,CLIENT029,,31279.685200078486,LIBERE
CONT004264,"40""",DRY,CLIENT037,,27872.808587683576,LIBERE
CONT004265,"20""",REEFER,CLIENT019,,11844.860666075863,EN_ATTENTE
CONT004266,"40""",DRY,CLIENT028,,20636.19464605731,BLOQUE
CONT004267,"40""",DRY,CLIENT024,CLIENT039,24530.77191888317,LIBERE
CONT004268,"40""",OPENTOP,CLIENT012,,29013.637862188487,LIBERE
CONT004269,"20""",TANK,CLIENT048,CLIENT022,27231.871223792677,LIBERE
CONT004270,"20""",DRY,CLIENT027,,10079.308513595959,EN_ATTENTE
CONT004271,"40""",REEFER,CLIENT029,,33875.18510563733,LIBERE
CONT004272,"20""",DRY,CLIENT030,,25158.9195243532,EN_ATTENTE
CONT004273,"40""",DRY,CLIENT045,CLIENT018,20714.138130541472,LIBERE
CONT004274,"40""",OPENTOP,CLIENT033,,13475.443203263887,LIBERE
CONT004275,"20""",DRY,CLIENT039,,19106.544341018725,LIBERE
CONT004276,"40""",OPENTOP,CLIENT039,,26760.1930647906,LIBERE
CONT004277,"20""",DRY,CLIENT041,,13365.22672716111,LIBERE
CONT004278,"20""",DRY,CLIENT047,,24447.994180492056,LIBERE
CONT004279,"40""",DRY,CLIENT002,,27917.024578990953,LIBERE
CONT004280,"40""",OPENTOP,CLIENT019,,28380.51819148575,LIBERE
CONT004281,"45""",DRY,CLIENT039,,27695.207483763796,LIBERE
CONT004282,"45""",DRY,CLIENT006,,11033.964088147786,LIBERE
CONT004283,"20""",DRY,CLIENT002,,21046.88004363524,LIBERE
CONT004284,"20""",FLATRACK,CLIENT026,,23588.439790375352,LIBERE
CONT004285,"20""",OPENTOP,CLIENT016,,31675.52308634312,LIBERE
CONT004286,"45""",DRY,CLIENT047,CLIENT043,14815.83323587648,BLOQUE
CONT004287,"40""",DRY,CLIENT035,,31117.898298796368,LIBERE
CONT004288,"20""",TANK,CLIENT007,,31674.733641918217,LIBERE
CONT004289,"20""",OPENTOP,CLIENT010,,11044.749438845089,LIBERE
CONT004290,"40""",DRY,CLIENT022,,12048.109989040435,BLOQUE
CONT004291,"20""",DRY,CLIENT036,,26230.919721479837,LIBERE
CONT004292,"20""",OPENTOP,CLIENT012,,20408.419313357994,LIBERE
CONT004293,"40""",DRY,CLIENT048,CLIENT006,25194.47258118122,LIBERE
CONT004294,"20""",OPENTOP,CLIENT008,,26056.903273229822,EN_ATTENTE
